time,wili
2016-5,3.19507
2016-6,4.15838
2016-7,3.70722
2016-8,3.7826
2016-9,3.4711
2016-10,3.61106
2016-11,2.67584
2016-12,2.79368
2016-13,2.78382
2016-14,2.61398
2016-15,2.5015
2016-16,2.52809
2016-17,1.45228
2016-18,1.60955
2016-19,1.36275
2016-20,1.53846
2016-21,1.38504
2016-22,1.32743
2016-23,0.980392
2016-24,0.564334
2016-25,0.350058
2016-26,0.303951
2016-27,0.335946
2016-28,0.308642
2016-29,0.325733
2016-30,0.243013
2016-31,0.275482
2016-32,0.227015
2016-33,0.273224
2016-34,0.314218
2016-35,0.320366
2016-36,0.306212
2016-37,0.296485
2016-38,0.395257
2016-39,0.638978
2016-40,1.23552
2016-41,1.07
2016-42,1.00688
2016-43,1.14566
2016-44,1.67144
2016-45,1.74239
2016-46,1.62124
2016-47,1.8245
2016-48,1.65078
2016-49,1.63164
2016-50,1.73439
2016-51,1.80426
2016-52,2.01806
2017-1,2.85036
2017-2,2.79488
2017-3,3.29572
2017-4,3.72844
2017-5,4.43425
2017-6,5.45754
2017-7,5.30733
2017-8,5.03785
2017-9,4.01284
2017-10,3.43467
2017-11,3.3579
2017-12,2.20472
2017-13,2.34073
2017-14,2.77175
2017-15,2.18108
2017-16,2.47006
2017-17,2.04551
2017-18,1.6129
2017-19,0.832603
2017-20,0.661914
2017-21,0.645856
2017-22,0.547945
2017-23,0.555556
2017-24,0.297177
2017-25,0.277008
2017-26,0.453858
2017-27,0.294118
2017-28,0.0001
2017-29,0.0001
2017-30,0.0001
2017-31,0.0001
2017-32,0.0001
2017-33,0.0001
2017-34,0.0001
2017-35,0.159617
2017-36,0.0001
2017-37,0.261917
2017-38,0.115607
2017-39,0.267953
2017-40,1.04416
2017-41,1.0367
2017-42,1.07119
2017-43,1.34836
2017-44,1.35031
2017-45,1.43927
2017-46,1.72589
2017-47,2.39194
2017-48,2.65263
2017-49,2.68862
2017-50,2.86832
2017-51,3.93357
2017-52,4.21422
2018-1,4.47821
2018-2,5.23495
2018-3,5.99903
2018-4,6.06894
2018-5,6.15455
2018-6,7.15832
2018-7,6.19369
2018-8,5.26689
2018-9,5.14261
2018-10,3.7656
2018-11,3.60248
